id,name,class
0192_01,character01,0
0192_02,character01,0
0192_03,character01,0
0192_04,character01,0
0192_05,character01,0
0192_06,character01,0
0192_07,character01,0
0192_08,character01,0
0192_09,character01,0
0192_10,character01,0
0192_11,character01,0
0192_12,character01,0
0192_13,character01,0
0192_14,character01,0
0192_15,character01,0
0192_16,character01,0
0192_17,character01,0
0192_18,character01,0
0192_19,character01,0
0192_20,character01,0
0193_01,character02,1
0193_02,character02,1
0193_03,character02,1
0193_04,character02,1
0193_05,character02,1
0193_06,character02,1
0193_07,character02,1
0193_08,character02,1
0193_09,character02,1
0193_10,character02,1
0193_11,character02,1
0193_12,character02,1
0193_13,character02,1
0193_14,character02,1
0193_15,character02,1
0193_16,character02,1
0193_17,character02,1
0193_18,character02,1
0193_19,character02,1
0193_20,character02,1
0194_01,character03,2
0194_02,character03,2
0194_03,character03,2
0194_04,character03,2
0194_05,character03,2
0194_06,character03,2
0194_07,character03,2
0194_08,character03,2
0194_09,character03,2
0194_10,character03,2
0194_11,character03,2
0194_12,character03,2
0194_13,character03,2
0194_14,character03,2
0194_15,character03,2
0194_16,character03,2
0194_17,character03,2
0194_18,character03,2
0194_19,character03,2
0194_20,character03,2
0198_01,character07,3
0198_02,character07,3
0198_03,character07,3
0198_04,character07,3
0198_05,character07,3
0198_06,character07,3
0198_07,character07,3
0198_08,character07,3
0198_09,character07,3
0198_10,character07,3
0198_11,character07,3
0198_12,character07,3
0198_13,character07,3
0198_14,character07,3
0198_15,character07,3
0198_16,character07,3
0198_17,character07,3
0198_18,character07,3
0198_19,character07,3
0198_20,character07,3
0199_01,character08,4
0199_02,character08,4
0199_03,character08,4
0199_04,character08,4
0199_05,character08,4
0199_06,character08,4
0199_07,character08,4
0199_08,character08,4
0199_09,character08,4
0199_10,character08,4
0199_11,character08,4
0199_12,character08,4
0199_13,character08,4
0199_14,character08,4
0199_15,character08,4
0199_16,character08,4
0199_17,character08,4
0199_18,character08,4
0199_19,character08,4
0199_20,character08,4
0201_01,character10,5
0201_02,character10,5
0201_03,character10,5
0201_04,character10,5
0201_05,character10,5
0201_06,character10,5
0201_07,character10,5
0201_08,character10,5
0201_09,character10,5
0201_10,character10,5
0201_11,character10,5
0201_12,character10,5
0201_13,character10,5
0201_14,character10,5
0201_15,character10,5
0201_16,character10,5
0201_17,character10,5
0201_18,character10,5
0201_19,character10,5
0201_20,character10,5
0202_01,character11,6
0202_02,character11,6
0202_03,character11,6
0202_04,character11,6
0202_05,character11,6
0202_06,character11,6
0202_07,character11,6
0202_08,character11,6
0202_09,character11,6
0202_10,character11,6
0202_11,character11,6
0202_12,character11,6
0202_13,character11,6
0202_14,character11,6
0202_15,character11,6
0202_16,character11,6
0202_17,character11,6
0202_18,character11,6
0202_19,character11,6
0202_20,character11,6
0206_01,character15,7
0206_02,character15,7
0206_03,character15,7
0206_04,character15,7
0206_05,character15,7
0206_06,character15,7
0206_07,character15,7
0206_08,character15,7
0206_09,character15,7
0206_10,character15,7
0206_11,character15,7
0206_12,character15,7
0206_13,character15,7
0206_14,character15,7
0206_15,character15,7
0206_16,character15,7
0206_17,character15,7
0206_18,character15,7
0206_19,character15,7
0206_20,character15,7
0207_01,character16,8
0207_02,character16,8
0207_03,character16,8
0207_04,character16,8
0207_05,character16,8
0207_06,character16,8
0207_07,character16,8
0207_08,character16,8
0207_09,character16,8
0207_10,character16,8
0207_11,character16,8
0207_12,character16,8
0207_13,character16,8
0207_14,character16,8
0207_15,character16,8
0207_16,character16,8
0207_17,character16,8
0207_18,character16,8
0207_19,character16,8
0207_20,character16,8
0208_01,character17,9
0208_02,character17,9
0208_03,character17,9
0208_04,character17,9
0208_05,character17,9
0208_06,character17,9
0208_07,character17,9
0208_08,character17,9
0208_09,character17,9
0208_10,character17,9
0208_11,character17,9
0208_12,character17,9
0208_13,character17,9
0208_14,character17,9
0208_15,character17,9
0208_16,character17,9
0208_17,character17,9
0208_18,character17,9
0208_19,character17,9
0208_20,character17,9
0214_01,character23,10
0214_02,character23,10
0214_03,character23,10
0214_04,character23,10
0214_05,character23,10
0214_06,character23,10
0214_07,character23,10
0214_08,character23,10
0214_09,character23,10
0214_10,character23,10
0214_11,character23,10
0214_12,character23,10
0214_13,character23,10
0214_14,character23,10
0214_15,character23,10
0214_16,character23,10
0214_17,character23,10
0214_18,character23,10
0214_19,character23,10
0214_20,character23,10
0216_01,character25,11
0216_02,character25,11
0216_03,character25,11
0216_04,character25,11
0216_05,character25,11
0216_06,character25,11
0216_07,character25,11
0216_08,character25,11
0216_09,character25,11
0216_10,character25,11
0216_11,character25,11
0216_12,character25,11
0216_13,character25,11
0216_14,character25,11
0216_15,character25,11
0216_16,character25,11
0216_17,character25,11
0216_18,character25,11
0216_19,character25,11
0216_20,character25,11
0217_01,character26,12
0217_02,character26,12
0217_03,character26,12
0217_04,character26,12
0217_05,character26,12
0217_06,character26,12
0217_07,character26,12
0217_08,character26,12
0217_09,character26,12
0217_10,character26,12
0217_11,character26,12
0217_12,character26,12
0217_13,character26,12
0217_14,character26,12
0217_15,character26,12
0217_16,character26,12
0217_17,character26,12
0217_18,character26,12
0217_19,character26,12
0217_20,character26,12
