id,name,class
0027_01,character01,0
0027_02,character01,0
0027_03,character01,0
0027_04,character01,0
0027_05,character01,0
0027_06,character01,0
0027_07,character01,0
0027_08,character01,0
0027_09,character01,0
0027_10,character01,0
0027_11,character01,0
0027_12,character01,0
0027_13,character01,0
0027_14,character01,0
0027_15,character01,0
0027_16,character01,0
0027_17,character01,0
0027_18,character01,0
0027_19,character01,0
0027_20,character01,0
0028_01,character02,1
0028_02,character02,1
0028_03,character02,1
0028_04,character02,1
0028_05,character02,1
0028_06,character02,1
0028_07,character02,1
0028_08,character02,1
0028_09,character02,1
0028_10,character02,1
0028_11,character02,1
0028_12,character02,1
0028_13,character02,1
0028_14,character02,1
0028_15,character02,1
0028_16,character02,1
0028_17,character02,1
0028_18,character02,1
0028_19,character02,1
0028_20,character02,1
0030_01,character04,2
0030_02,character04,2
0030_03,character04,2
0030_04,character04,2
0030_05,character04,2
0030_06,character04,2
0030_07,character04,2
0030_08,character04,2
0030_09,character04,2
0030_10,character04,2
0030_11,character04,2
0030_12,character04,2
0030_13,character04,2
0030_14,character04,2
0030_15,character04,2
0030_16,character04,2
0030_17,character04,2
0030_18,character04,2
0030_19,character04,2
0030_20,character04,2
0032_01,character06,3
0032_02,character06,3
0032_03,character06,3
0032_04,character06,3
0032_05,character06,3
0032_06,character06,3
0032_07,character06,3
0032_08,character06,3
0032_09,character06,3
0032_10,character06,3
0032_11,character06,3
0032_12,character06,3
0032_13,character06,3
0032_14,character06,3
0032_15,character06,3
0032_16,character06,3
0032_17,character06,3
0032_18,character06,3
0032_19,character06,3
0032_20,character06,3
0033_01,character07,4
0033_02,character07,4
0033_03,character07,4
0033_04,character07,4
0033_05,character07,4
0033_06,character07,4
0033_07,character07,4
0033_08,character07,4
0033_09,character07,4
0033_10,character07,4
0033_11,character07,4
0033_12,character07,4
0033_13,character07,4
0033_14,character07,4
0033_15,character07,4
0033_16,character07,4
0033_17,character07,4
0033_18,character07,4
0033_19,character07,4
0033_20,character07,4
0034_01,character08,5
0034_02,character08,5
0034_03,character08,5
0034_04,character08,5
0034_05,character08,5
0034_06,character08,5
0034_07,character08,5
0034_08,character08,5
0034_09,character08,5
0034_10,character08,5
0034_11,character08,5
0034_12,character08,5
0034_13,character08,5
0034_14,character08,5
0034_15,character08,5
0034_16,character08,5
0034_17,character08,5
0034_18,character08,5
0034_19,character08,5
0034_20,character08,5
0035_01,character09,6
0035_02,character09,6
0035_03,character09,6
0035_04,character09,6
0035_05,character09,6
0035_06,character09,6
0035_07,character09,6
0035_08,character09,6
0035_09,character09,6
0035_10,character09,6
0035_11,character09,6
0035_12,character09,6
0035_13,character09,6
0035_14,character09,6
0035_15,character09,6
0035_16,character09,6
0035_17,character09,6
0035_18,character09,6
0035_19,character09,6
0035_20,character09,6
0036_01,character10,7
0036_02,character10,7
0036_03,character10,7
0036_04,character10,7
0036_05,character10,7
0036_06,character10,7
0036_07,character10,7
0036_08,character10,7
0036_09,character10,7
0036_10,character10,7
0036_11,character10,7
0036_12,character10,7
0036_13,character10,7
0036_14,character10,7
0036_15,character10,7
0036_16,character10,7
0036_17,character10,7
0036_18,character10,7
0036_19,character10,7
0036_20,character10,7
0037_01,character11,8
0037_02,character11,8
0037_03,character11,8
0037_04,character11,8
0037_05,character11,8
0037_06,character11,8
0037_07,character11,8
0037_08,character11,8
0037_09,character11,8
0037_10,character11,8
0037_11,character11,8
0037_12,character11,8
0037_13,character11,8
0037_14,character11,8
0037_15,character11,8
0037_16,character11,8
0037_17,character11,8
0037_18,character11,8
0037_19,character11,8
0037_20,character11,8
0041_01,character15,9
0041_02,character15,9
0041_03,character15,9
0041_04,character15,9
0041_05,character15,9
0041_06,character15,9
0041_07,character15,9
0041_08,character15,9
0041_09,character15,9
0041_10,character15,9
0041_11,character15,9
0041_12,character15,9
0041_13,character15,9
0041_14,character15,9
0041_15,character15,9
0041_16,character15,9
0041_17,character15,9
0041_18,character15,9
0041_19,character15,9
0041_20,character15,9
0042_01,character16,10
0042_02,character16,10
0042_03,character16,10
0042_04,character16,10
0042_05,character16,10
0042_06,character16,10
0042_07,character16,10
0042_08,character16,10
0042_09,character16,10
0042_10,character16,10
0042_11,character16,10
0042_12,character16,10
0042_13,character16,10
0042_14,character16,10
0042_15,character16,10
0042_16,character16,10
0042_17,character16,10
0042_18,character16,10
0042_19,character16,10
0042_20,character16,10
0043_01,character17,11
0043_02,character17,11
0043_03,character17,11
0043_04,character17,11
0043_05,character17,11
0043_06,character17,11
0043_07,character17,11
0043_08,character17,11
0043_09,character17,11
0043_10,character17,11
0043_11,character17,11
0043_12,character17,11
0043_13,character17,11
0043_14,character17,11
0043_15,character17,11
0043_16,character17,11
0043_17,character17,11
0043_18,character17,11
0043_19,character17,11
0043_20,character17,11
0045_01,character19,12
0045_02,character19,12
0045_03,character19,12
0045_04,character19,12
0045_05,character19,12
0045_06,character19,12
0045_07,character19,12
0045_08,character19,12
0045_09,character19,12
0045_10,character19,12
0045_11,character19,12
0045_12,character19,12
0045_13,character19,12
0045_14,character19,12
0045_15,character19,12
0045_16,character19,12
0045_17,character19,12
0045_18,character19,12
0045_19,character19,12
0045_20,character19,12
0046_01,character20,13
0046_02,character20,13
0046_03,character20,13
0046_04,character20,13
0046_05,character20,13
0046_06,character20,13
0046_07,character20,13
0046_08,character20,13
0046_09,character20,13
0046_10,character20,13
0046_11,character20,13
0046_12,character20,13
0046_13,character20,13
0046_14,character20,13
0046_15,character20,13
0046_16,character20,13
0046_17,character20,13
0046_18,character20,13
0046_19,character20,13
0046_20,character20,13
0049_01,character23,14
0049_02,character23,14
0049_03,character23,14
0049_04,character23,14
0049_05,character23,14
0049_06,character23,14
0049_07,character23,14
0049_08,character23,14
0049_09,character23,14
0049_10,character23,14
0049_11,character23,14
0049_12,character23,14
0049_13,character23,14
0049_14,character23,14
0049_15,character23,14
0049_16,character23,14
0049_17,character23,14
0049_18,character23,14
0049_19,character23,14
0049_20,character23,14
0051_01,character25,15
0051_02,character25,15
0051_03,character25,15
0051_04,character25,15
0051_05,character25,15
0051_06,character25,15
0051_07,character25,15
0051_08,character25,15
0051_09,character25,15
0051_10,character25,15
0051_11,character25,15
0051_12,character25,15
0051_13,character25,15
0051_14,character25,15
0051_15,character25,15
0051_16,character25,15
0051_17,character25,15
0051_18,character25,15
0051_19,character25,15
0051_20,character25,15
0052_01,character26,16
0052_02,character26,16
0052_03,character26,16
0052_04,character26,16
0052_05,character26,16
0052_06,character26,16
0052_07,character26,16
0052_08,character26,16
0052_09,character26,16
0052_10,character26,16
0052_11,character26,16
0052_12,character26,16
