id,name,class
0492_01,character05,0
0492_02,character05,0
0492_03,character05,0
0492_04,character05,0
0492_05,character05,0
0492_06,character05,0
0492_07,character05,0
0492_08,character05,0
0492_09,character05,0
0492_10,character05,0
0492_11,character05,0
0492_12,character05,0
0492_13,character05,0
0492_14,character05,0
0492_15,character05,0
0492_16,character05,0
0492_17,character05,0
0492_18,character05,0
0492_19,character05,0
0492_20,character05,0
0494_01,character07,1
0494_02,character07,1
0494_03,character07,1
0494_04,character07,1
0494_05,character07,1
0494_06,character07,1
0494_07,character07,1
0494_08,character07,1
0494_09,character07,1
0494_10,character07,1
0494_11,character07,1
0494_12,character07,1
0494_13,character07,1
0494_14,character07,1
0494_15,character07,1
0494_16,character07,1
0494_17,character07,1
0494_18,character07,1
0494_19,character07,1
0494_20,character07,1
0495_01,character08,2
0495_02,character08,2
0495_03,character08,2
0495_04,character08,2
0495_05,character08,2
0495_06,character08,2
0495_07,character08,2
0495_08,character08,2
0495_09,character08,2
0495_10,character08,2
0495_11,character08,2
0495_12,character08,2
0495_13,character08,2
0495_14,character08,2
0495_15,character08,2
0495_16,character08,2
0495_17,character08,2
0495_18,character08,2
0495_19,character08,2
0495_20,character08,2
0498_01,character11,3
0498_02,character11,3
0498_03,character11,3
0498_04,character11,3
0498_05,character11,3
0498_06,character11,3
0498_07,character11,3
0498_08,character11,3
0498_09,character11,3
0498_10,character11,3
0498_11,character11,3
0498_12,character11,3
0498_13,character11,3
0498_14,character11,3
0498_15,character11,3
0498_16,character11,3
0498_17,character11,3
0498_18,character11,3
0498_19,character11,3
0498_20,character11,3
0500_01,character13,4
0500_02,character13,4
0500_03,character13,4
0500_04,character13,4
0500_05,character13,4
0500_06,character13,4
0500_07,character13,4
0500_08,character13,4
0500_09,character13,4
0500_10,character13,4
0500_11,character13,4
0500_12,character13,4
0500_13,character13,4
0500_14,character13,4
0500_15,character13,4
0500_16,character13,4
0500_17,character13,4
0500_18,character13,4
0500_19,character13,4
0500_20,character13,4
0501_01,character14,5
0501_02,character14,5
0501_03,character14,5
0501_04,character14,5
0501_05,character14,5
0501_06,character14,5
0501_07,character14,5
0501_08,character14,5
0501_09,character14,5
0501_10,character14,5
0501_11,character14,5
0501_12,character14,5
0501_13,character14,5
0501_14,character14,5
0501_15,character14,5
0501_16,character14,5
0501_17,character14,5
0501_18,character14,5
0501_19,character14,5
0501_20,character14,5
0503_01,character16,6
0503_02,character16,6
0503_03,character16,6
0503_04,character16,6
0503_05,character16,6
0503_06,character16,6
0503_07,character16,6
0503_08,character16,6
0503_09,character16,6
0503_10,character16,6
0503_11,character16,6
0503_12,character16,6
0503_13,character16,6
0503_14,character16,6
0503_15,character16,6
0503_16,character16,6
0503_17,character16,6
0503_18,character16,6
0503_19,character16,6
0503_20,character16,6
0504_01,character17,7
0504_02,character17,7
0504_03,character17,7
0504_04,character17,7
0504_05,character17,7
0504_06,character17,7
0504_07,character17,7
0504_08,character17,7
0504_09,character17,7
0504_10,character17,7
0504_11,character17,7
0504_12,character17,7
0504_13,character17,7
0504_14,character17,7
0504_15,character17,7
0504_16,character17,7
0504_17,character17,7
0504_18,character17,7
0504_19,character17,7
0504_20,character17,7
0507_01,character20,8
0507_02,character20,8
0507_03,character20,8
0507_04,character20,8
0507_05,character20,8
0507_06,character20,8
0507_07,character20,8
0507_08,character20,8
0507_09,character20,8
0507_10,character20,8
0507_11,character20,8
0507_12,character20,8
0507_13,character20,8
0507_14,character20,8
0507_15,character20,8
0507_16,character20,8
0507_17,character20,8
0507_18,character20,8
0507_19,character20,8
0507_20,character20,8
0509_01,character22,9
0509_02,character22,9
0509_03,character22,9
0509_04,character22,9
0509_05,character22,9
0509_06,character22,9
0509_07,character22,9
0509_08,character22,9
0509_09,character22,9
0509_10,character22,9
0509_11,character22,9
0509_12,character22,9
0509_13,character22,9
0509_14,character22,9
0509_15,character22,9
0509_16,character22,9
0509_17,character22,9
0509_18,character22,9
0509_19,character22,9
0509_20,character22,9
0510_01,character23,10
0510_02,character23,10
0510_03,character23,10
0510_04,character23,10
0510_05,character23,10
0510_06,character23,10
0510_07,character23,10
0510_08,character23,10
0510_09,character23,10
0510_10,character23,10
0510_11,character23,10
0510_12,character23,10
0510_13,character23,10
0510_14,character23,10
0510_15,character23,10
0510_16,character23,10
0510_17,character23,10
0510_18,character23,10
0510_19,character23,10
0510_20,character23,10
0515_01,character28,11
0515_02,character28,11
0515_03,character28,11
0515_04,character28,11
0515_05,character28,11
0515_06,character28,11
0515_07,character28,11
0515_08,character28,11
0515_09,character28,11
0515_10,character28,11
0515_11,character28,11
0515_12,character28,11
0515_13,character28,11
0515_14,character28,11
0515_15,character28,11
0515_16,character28,11
0515_17,character28,11
0515_18,character28,11
0515_19,character28,11
0515_20,character28,11
0516_01,character29,12
0516_02,character29,12
0516_03,character29,12
0516_04,character29,12
0516_05,character29,12
0516_06,character29,12
0516_07,character29,12
0516_08,character29,12
0516_09,character29,12
0516_10,character29,12
0516_11,character29,12
0516_12,character29,12
0516_13,character29,12
0516_14,character29,12
0516_15,character29,12
0516_16,character29,12
0516_17,character29,12
0516_18,character29,12
0516_19,character29,12
0516_20,character29,12
0518_01,character31,13
0518_02,character31,13
0518_03,character31,13
0518_04,character31,13
0518_05,character31,13
0518_06,character31,13
0518_07,character31,13
0518_08,character31,13
0518_09,character31,13
0518_10,character31,13
0518_11,character31,13
0518_12,character31,13
0518_13,character31,13
0518_14,character31,13
0518_15,character31,13
0518_16,character31,13
0518_17,character31,13
0518_18,character31,13
0518_19,character31,13
0518_20,character31,13
0519_01,character32,14
0519_02,character32,14
0519_03,character32,14
0519_04,character32,14
0519_05,character32,14
0519_06,character32,14
0519_07,character32,14
0519_08,character32,14
0519_09,character32,14
0519_10,character32,14
0519_11,character32,14
0519_12,character32,14
0519_13,character32,14
0519_14,character32,14
0519_15,character32,14
0519_16,character32,14
0519_17,character32,14
0519_18,character32,14
0519_19,character32,14
0519_20,character32,14
0521_01,character34,15
0521_02,character34,15
0521_03,character34,15
0521_04,character34,15
0521_05,character34,15
0521_06,character34,15
0521_07,character34,15
0521_08,character34,15
0521_09,character34,15
0521_10,character34,15
0521_11,character34,15
0521_12,character34,15
0521_13,character34,15
0521_14,character34,15
0521_15,character34,15
0521_16,character34,15
0521_17,character34,15
0521_18,character34,15
0521_19,character34,15
0521_20,character34,15
0526_01,character39,16
0526_02,character39,16
0526_03,character39,16
0526_04,character39,16
0526_05,character39,16
0526_06,character39,16
0526_07,character39,16
0526_08,character39,16
0526_09,character39,16
0526_10,character39,16
0526_11,character39,16
0526_12,character39,16
0526_13,character39,16
0526_14,character39,16
0526_15,character39,16
0526_16,character39,16
0526_17,character39,16
0526_18,character39,16
0526_19,character39,16
0526_20,character39,16
0527_01,character40,17
0527_02,character40,17
0527_03,character40,17
0527_04,character40,17
0527_05,character40,17
0527_06,character40,17
0527_07,character40,17
0527_08,character40,17
0527_09,character40,17
0527_10,character40,17
0527_11,character40,17
0527_12,character40,17
0527_13,character40,17
0527_14,character40,17
0527_15,character40,17
0527_16,character40,17
0527_17,character40,17
0527_18,character40,17
0527_19,character40,17
0527_20,character40,17
0528_01,character41,18
0528_02,character41,18
0528_03,character41,18
0528_04,character41,18
0528_05,character41,18
0528_06,character41,18
0528_07,character41,18
0528_08,character41,18
0528_09,character41,18
0528_10,character41,18
0528_11,character41,18
0528_12,character41,18
0528_13,character41,18
0528_14,character41,18
0528_15,character41,18
0528_16,character41,18
0528_17,character41,18
0528_18,character41,18
0528_19,character41,18
0528_20,character41,18
0530_01,character43,19
0530_02,character43,19
0530_03,character43,19
0530_04,character43,19
0530_05,character43,19
0530_06,character43,19
0530_07,character43,19
0530_08,character43,19
0530_09,character43,19
0530_10,character43,19
0530_11,character43,19
0530_12,character43,19
0530_13,character43,19
0530_14,character43,19
0530_15,character43,19
0530_16,character43,19
0530_17,character43,19
0530_18,character43,19
0530_19,character43,19
0530_20,character43,19
0531_01,character44,20
0531_02,character44,20
0531_03,character44,20
0531_04,character44,20
0531_05,character44,20
0531_06,character44,20
