id,name,class
0418_01,character01,0
0418_02,character01,0
0418_03,character01,0
0418_04,character01,0
0418_05,character01,0
0418_06,character01,0
0418_07,character01,0
0418_08,character01,0
0418_09,character01,0
0418_10,character01,0
0418_11,character01,0
0418_12,character01,0
0418_13,character01,0
0418_14,character01,0
0418_15,character01,0
0418_16,character01,0
0418_17,character01,0
0418_18,character01,0
0418_19,character01,0
0418_20,character01,0
0423_01,character06,1
0423_02,character06,1
0423_03,character06,1
0423_04,character06,1
0423_05,character06,1
0423_06,character06,1
0423_07,character06,1
0423_08,character06,1
0423_09,character06,1
0423_10,character06,1
0423_11,character06,1
0423_12,character06,1
0423_13,character06,1
0423_14,character06,1
0423_15,character06,1
0423_16,character06,1
0423_17,character06,1
0423_18,character06,1
0423_19,character06,1
0423_20,character06,1
0429_01,character12,2
0429_02,character12,2
0429_03,character12,2
0429_04,character12,2
0429_05,character12,2
0429_06,character12,2
0429_07,character12,2
0429_08,character12,2
0429_09,character12,2
0429_10,character12,2
0429_11,character12,2
0429_12,character12,2
0429_13,character12,2
0429_14,character12,2
0429_15,character12,2
0429_16,character12,2
0429_17,character12,2
0429_18,character12,2
0429_19,character12,2
0429_20,character12,2
0435_01,character18,3
0435_02,character18,3
0435_03,character18,3
0435_04,character18,3
0435_05,character18,3
0435_06,character18,3
0435_07,character18,3
0435_08,character18,3
0435_09,character18,3
0435_10,character18,3
0435_11,character18,3
0435_12,character18,3
0435_13,character18,3
0435_14,character18,3
0435_15,character18,3
0435_16,character18,3
0435_17,character18,3
0435_18,character18,3
0435_19,character18,3
0435_20,character18,3
0437_01,character20,4
0437_02,character20,4
0437_03,character20,4
0437_04,character20,4
0437_05,character20,4
0437_06,character20,4
0437_07,character20,4
0437_08,character20,4
0437_09,character20,4
0437_10,character20,4
0437_11,character20,4
0437_12,character20,4
0437_13,character20,4
0437_14,character20,4
0437_15,character20,4
0437_16,character20,4
0437_17,character20,4
0437_18,character20,4
0437_19,character20,4
0437_20,character20,4
0438_01,character21,5
0438_02,character21,5
0438_03,character21,5
0438_04,character21,5
0438_05,character21,5
0438_06,character21,5
0438_07,character21,5
0438_08,character21,5
0438_09,character21,5
0438_10,character21,5
0438_11,character21,5
0438_12,character21,5
0438_13,character21,5
0438_14,character21,5
0438_15,character21,5
0438_16,character21,5
0438_17,character21,5
0438_18,character21,5
0438_19,character21,5
0438_20,character21,5
0439_01,character22,6
0439_02,character22,6
0439_03,character22,6
0439_04,character22,6
0439_05,character22,6
0439_06,character22,6
0439_07,character22,6
0439_08,character22,6
0439_09,character22,6
0439_10,character22,6
0439_11,character22,6
0439_12,character22,6
0439_13,character22,6
0439_14,character22,6
0439_15,character22,6
0439_16,character22,6
0439_17,character22,6
0439_18,character22,6
0439_19,character22,6
0439_20,character22,6
0441_01,character24,7
0441_02,character24,7
0441_03,character24,7
0441_04,character24,7
0441_05,character24,7
0441_06,character24,7
0441_07,character24,7
0441_08,character24,7
0441_09,character24,7
0441_10,character24,7
0441_11,character24,7
0441_12,character24,7
0441_13,character24,7
0441_14,character24,7
0441_15,character24,7
0441_16,character24,7
0441_17,character24,7
0441_18,character24,7
0441_19,character24,7
0441_20,character24,7
0442_01,character25,8
0442_02,character25,8
0442_03,character25,8
0442_04,character25,8
0442_05,character25,8
0442_06,character25,8
0442_07,character25,8
0442_08,character25,8
0442_09,character25,8
0442_10,character25,8
0442_11,character25,8
0442_12,character25,8
0442_13,character25,8
0442_14,character25,8
0442_15,character25,8
0442_16,character25,8
0442_17,character25,8
0442_18,character25,8
0442_19,character25,8
0442_20,character25,8
0443_01,character26,9
0443_02,character26,9
0443_03,character26,9
0443_04,character26,9
0443_05,character26,9
0443_06,character26,9
0443_07,character26,9
0443_08,character26,9
0443_09,character26,9
0443_10,character26,9
0443_11,character26,9
0443_12,character26,9
0443_13,character26,9
0443_14,character26,9
0443_15,character26,9
0443_16,character26,9
0443_17,character26,9
0443_18,character26,9
0443_19,character26,9
0443_20,character26,9
0445_01,character28,10
0445_02,character28,10
0445_03,character28,10
0445_04,character28,10
0445_05,character28,10
0445_06,character28,10
0445_07,character28,10
0445_08,character28,10
0445_09,character28,10
0445_10,character28,10
0445_11,character28,10
0445_12,character28,10
0445_13,character28,10
0445_14,character28,10
0445_15,character28,10
0445_16,character28,10
0445_17,character28,10
0445_18,character28,10
0445_19,character28,10
0445_20,character28,10
0446_01,character29,11
0446_02,character29,11
0446_03,character29,11
0446_04,character29,11
0446_05,character29,11
0446_06,character29,11
0446_07,character29,11
0446_08,character29,11
0446_09,character29,11
0446_10,character29,11
0446_11,character29,11
0446_12,character29,11
0446_13,character29,11
0446_14,character29,11
0446_15,character29,11
0446_16,character29,11
0446_17,character29,11
0446_18,character29,11
0446_19,character29,11
0446_20,character29,11
0448_01,character31,12
0448_02,character31,12
0448_03,character31,12
0448_04,character31,12
0448_05,character31,12
0448_06,character31,12
0448_07,character31,12
