id,name,class
0178_01,character01,0
0178_02,character01,0
0178_03,character01,0
0178_04,character01,0
0178_05,character01,0
0178_06,character01,0
0178_07,character01,0
0178_08,character01,0
0178_09,character01,0
0178_10,character01,0
0178_11,character01,0
0178_12,character01,0
0178_13,character01,0
0178_14,character01,0
0178_15,character01,0
0178_16,character01,0
0178_17,character01,0
0178_18,character01,0
0178_19,character01,0
0178_20,character01,0
0179_01,character02,1
0179_02,character02,1
0179_03,character02,1
0179_04,character02,1
0179_05,character02,1
0179_06,character02,1
0179_07,character02,1
0179_08,character02,1
0179_09,character02,1
0179_10,character02,1
0179_11,character02,1
0179_12,character02,1
0179_13,character02,1
0179_14,character02,1
0179_15,character02,1
0179_16,character02,1
0179_17,character02,1
0179_18,character02,1
0179_19,character02,1
0179_20,character02,1
0180_01,character03,2
0180_02,character03,2
0180_03,character03,2
0180_04,character03,2
0180_05,character03,2
0180_06,character03,2
0180_07,character03,2
0180_08,character03,2
0180_09,character03,2
0180_10,character03,2
0180_11,character03,2
0180_12,character03,2
0180_13,character03,2
0180_14,character03,2
0180_15,character03,2
0180_16,character03,2
0180_17,character03,2
0180_18,character03,2
0180_19,character03,2
0180_20,character03,2
0184_01,character07,3
0184_02,character07,3
0184_03,character07,3
0184_04,character07,3
0184_05,character07,3
0184_06,character07,3
0184_07,character07,3
0184_08,character07,3
0184_09,character07,3
0184_10,character07,3
0184_11,character07,3
0184_12,character07,3
0184_13,character07,3
0184_14,character07,3
0184_15,character07,3
0184_16,character07,3
0184_17,character07,3
0184_18,character07,3
0184_19,character07,3
0184_20,character07,3
0185_01,character08,4
0185_02,character08,4
0185_03,character08,4
0185_04,character08,4
0185_05,character08,4
0185_06,character08,4
0185_07,character08,4
0185_08,character08,4
0185_09,character08,4
0185_10,character08,4
0185_11,character08,4
0185_12,character08,4
0185_13,character08,4
0185_14,character08,4
0185_15,character08,4
0185_16,character08,4
0185_17,character08,4
0185_18,character08,4
0185_19,character08,4
0185_20,character08,4
0188_01,character11,5
0188_02,character11,5
0188_03,character11,5
0188_04,character11,5
0188_05,character11,5
0188_06,character11,5
0188_07,character11,5
0188_08,character11,5
0188_09,character11,5
0188_10,character11,5
0188_11,character11,5
0188_12,character11,5
0188_13,character11,5
0188_14,character11,5
0188_15,character11,5
0188_16,character11,5
0188_17,character11,5
0188_18,character11,5
0188_19,character11,5
0188_20,character11,5
0191_01,character14,6
0191_02,character14,6
0191_03,character14,6
0191_04,character14,6
0191_05,character14,6
0191_06,character14,6
0191_07,character14,6
0191_08,character14,6
0191_09,character14,6
0191_10,character14,6
0191_11,character14,6
0191_12,character14,6
0191_13,character14,6
0191_14,character14,6
0191_15,character14,6
0191_16,character14,6
0191_17,character14,6
0191_18,character14,6
0191_19,character14,6
0191_20,character14,6
