id,name,class
0851_01,character01,0
0851_02,character01,0
0851_03,character01,0
0851_04,character01,0
0851_05,character01,0
0851_06,character01,0
0851_07,character01,0
0851_08,character01,0
0851_09,character01,0
0851_10,character01,0
0851_11,character01,0
0851_12,character01,0
0851_13,character01,0
0851_14,character01,0
0851_15,character01,0
0851_16,character01,0
0851_17,character01,0
0851_18,character01,0
0851_19,character01,0
0851_20,character01,0
0859_01,character09,1
0859_02,character09,1
0859_03,character09,1
0859_04,character09,1
0859_05,character09,1
0859_06,character09,1
0859_07,character09,1
0859_08,character09,1
0859_09,character09,1
0859_10,character09,1
0859_11,character09,1
0859_12,character09,1
0859_13,character09,1
0859_14,character09,1
0859_15,character09,1
0859_16,character09,1
0859_17,character09,1
0859_18,character09,1
0859_19,character09,1
0859_20,character09,1
0862_01,character12,2
0862_02,character12,2
0862_03,character12,2
0862_04,character12,2
0862_05,character12,2
0862_06,character12,2
0862_07,character12,2
0862_08,character12,2
0862_09,character12,2
0862_10,character12,2
0862_11,character12,2
0862_12,character12,2
0862_13,character12,2
0862_14,character12,2
0862_15,character12,2
0862_16,character12,2
0862_17,character12,2
0862_18,character12,2
0862_19,character12,2
0862_20,character12,2
0865_01,character15,3
0865_02,character15,3
0865_03,character15,3
0865_04,character15,3
0865_05,character15,3
0865_06,character15,3
0865_07,character15,3
0865_08,character15,3
0865_09,character15,3
0865_10,character15,3
0865_11,character15,3
0865_12,character15,3
0865_13,character15,3
0865_14,character15,3
0865_15,character15,3
0865_16,character15,3
0865_17,character15,3
0865_18,character15,3
0865_19,character15,3
0865_20,character15,3
0868_01,character18,4
0868_02,character18,4
0868_03,character18,4
0868_04,character18,4
0868_05,character18,4
0868_06,character18,4
0868_07,character18,4
0868_08,character18,4
0868_09,character18,4
0868_10,character18,4
0868_11,character18,4
0868_12,character18,4
0868_13,character18,4
0868_14,character18,4
0868_15,character18,4
0868_16,character18,4
0868_17,character18,4
0868_18,character18,4
0868_19,character18,4
0868_20,character18,4
0870_01,character20,5
0870_02,character20,5
0870_03,character20,5
0870_04,character20,5
0870_05,character20,5
0870_06,character20,5
0870_07,character20,5
0870_08,character20,5
0870_09,character20,5
0870_10,character20,5
0870_11,character20,5
0870_12,character20,5
0870_13,character20,5
0870_14,character20,5
0870_15,character20,5
0870_16,character20,5
0870_17,character20,5
0870_18,character20,5
0870_19,character20,5
0870_20,character20,5
0871_01,character21,6
0871_02,character21,6
0871_03,character21,6
0871_04,character21,6
0871_05,character21,6
0871_06,character21,6
0871_07,character21,6
0871_08,character21,6
0871_09,character21,6
0871_10,character21,6
0871_11,character21,6
0871_12,character21,6
0871_13,character21,6
0871_14,character21,6
0871_15,character21,6
0871_16,character21,6
0871_17,character21,6
0871_18,character21,6
0871_19,character21,6
0871_20,character21,6
0872_01,character22,7
0872_02,character22,7
0872_03,character22,7
0872_04,character22,7
0872_05,character22,7
0872_06,character22,7
0872_07,character22,7
0872_08,character22,7
0872_09,character22,7
0872_10,character22,7
0872_11,character22,7
0872_12,character22,7
0872_13,character22,7
0872_14,character22,7
0872_15,character22,7
0872_16,character22,7
0872_17,character22,7
0872_18,character22,7
0872_19,character22,7
0872_20,character22,7
0874_01,character24,8
0874_02,character24,8
0874_03,character24,8
0874_04,character24,8
0874_05,character24,8
0874_06,character24,8
0874_07,character24,8
0874_08,character24,8
0874_09,character24,8
0874_10,character24,8
0874_11,character24,8
0874_12,character24,8
0874_13,character24,8
0874_14,character24,8
0874_15,character24,8
0874_16,character24,8
0874_17,character24,8
0874_18,character24,8
0874_19,character24,8
0874_20,character24,8
0875_01,character25,9
0875_02,character25,9
0875_03,character25,9
0875_04,character25,9
0875_05,character25,9
0875_06,character25,9
0875_07,character25,9
0875_08,character25,9
0875_09,character25,9
0875_10,character25,9
0875_11,character25,9
0875_12,character25,9
0875_13,character25,9
0875_14,character25,9
0875_15,character25,9
0875_16,character25,9
0875_17,character25,9
0875_18,character25,9
0875_19,character25,9
0875_20,character25,9
0876_01,character26,10
0876_02,character26,10
0876_03,character26,10
0876_04,character26,10
0876_05,character26,10
0876_06,character26,10
0876_07,character26,10
0876_08,character26,10
0876_09,character26,10
0876_10,character26,10
0876_11,character26,10
0876_12,character26,10
0876_13,character26,10
0876_14,character26,10
0876_15,character26,10
0876_16,character26,10
0876_17,character26,10
0876_18,character26,10
0876_19,character26,10
0876_20,character26,10
0878_01,character28,11
0878_02,character28,11
0878_03,character28,11
0878_04,character28,11
0878_05,character28,11
0878_06,character28,11
0878_07,character28,11
0878_08,character28,11
0878_09,character28,11
0878_10,character28,11
0878_11,character28,11
0878_12,character28,11
0878_13,character28,11
0878_14,character28,11
0878_15,character28,11
0878_16,character28,11
0878_17,character28,11
0878_18,character28,11
0878_19,character28,11
0878_20,character28,11
0881_01,character31,12
0881_02,character31,12
0881_03,character31,12
0881_04,character31,12
0881_05,character31,12
0881_06,character31,12
0881_07,character31,12
0881_08,character31,12
0881_09,character31,12
0881_10,character31,12
0881_11,character31,12
0881_12,character31,12
0881_13,character31,12
0881_14,character31,12
0881_15,character31,12
0881_16,character31,12
0881_17,character31,12
0881_18,character31,12
0881_19,character31,12
0881_20,character31,12
0882_01,character32,13
0882_02,character32,13
0882_03,character32,13
0882_04,character32,13
0882_05,character32,13
0882_06,character32,13
0882_07,character32,13
0882_08,character32,13
0882_09,character32,13
0882_10,character32,13
0882_11,character32,13
0882_12,character32,13
0882_13,character32,13
0882_14,character32,13
0882_15,character32,13
0882_16,character32,13
0882_17,character32,13
0882_18,character32,13
0882_19,character32,13
0882_20,character32,13
0883_01,character33,14
0883_02,character33,14
0883_03,character33,14
0883_04,character33,14
0883_05,character33,14
0883_06,character33,14
0883_07,character33,14
0883_08,character33,14
0883_09,character33,14
0883_10,character33,14
0883_11,character33,14
0883_12,character33,14
0883_13,character33,14
0883_14,character33,14
0883_15,character33,14
0883_16,character33,14
0883_17,character33,14
0883_18,character33,14
0883_19,character33,14
0883_20,character33,14
0884_01,character34,15
0884_02,character34,15
0884_03,character34,15
0884_04,character34,15
0884_05,character34,15
0884_06,character34,15
0884_07,character34,15
0884_08,character34,15
0884_09,character34,15
0884_10,character34,15
0884_11,character34,15
0884_12,character34,15
0884_13,character34,15
0884_14,character34,15
0884_15,character34,15
0884_16,character34,15
0884_17,character34,15
0884_18,character34,15
0884_19,character34,15
0884_20,character34,15
0886_01,character36,16
0886_02,character36,16
0886_03,character36,16
0886_04,character36,16
0886_05,character36,16
0886_06,character36,16
0886_07,character36,16
0886_08,character36,16
0886_09,character36,16
0886_10,character36,16
0886_11,character36,16
0886_12,character36,16
0886_13,character36,16
0886_14,character36,16
0886_15,character36,16
0886_16,character36,16
0886_17,character36,16
0886_18,character36,16
0886_19,character36,16
0886_20,character36,16
0887_01,character37,17
0887_02,character37,17
0887_03,character37,17
0887_04,character37,17
0887_05,character37,17
0887_06,character37,17
0887_07,character37,17
0887_08,character37,17
0887_09,character37,17
0887_10,character37,17
0887_11,character37,17
0887_12,character37,17
0887_13,character37,17
0887_14,character37,17
0887_15,character37,17
0887_16,character37,17
0887_17,character37,17
0887_18,character37,17
0887_19,character37,17
0887_20,character37,17
0888_01,character38,18
0888_02,character38,18
0888_03,character38,18
0888_04,character38,18
0888_05,character38,18
0888_06,character38,18
0888_07,character38,18
0888_08,character38,18
0888_09,character38,18
0888_10,character38,18
0888_11,character38,18
0888_12,character38,18
0888_13,character38,18
0888_14,character38,18
0888_15,character38,18
0888_16,character38,18
0888_17,character38,18
0888_18,character38,18
0888_19,character38,18
0888_20,character38,18
0889_01,character39,19
0889_02,character39,19
0889_03,character39,19
0889_04,character39,19
0889_05,character39,19
0889_06,character39,19
0889_07,character39,19
0889_08,character39,19
0889_09,character39,19
0889_10,character39,19
0889_11,character39,19
0889_12,character39,19
0889_13,character39,19
0889_14,character39,19
0889_15,character39,19
0889_16,character39,19
0889_17,character39,19
0889_18,character39,19
0889_19,character39,19
0889_20,character39,19
0892_01,character42,20
0892_02,character42,20
0892_03,character42,20
0892_04,character42,20
0892_05,character42,20
0892_06,character42,20
0892_07,character42,20
0892_08,character42,20
0892_09,character42,20
0892_10,character42,20
0892_11,character42,20
0892_12,character42,20
0892_13,character42,20
0892_14,character42,20
0892_15,character42,20
0892_16,character42,20
0892_17,character42,20
0892_18,character42,20
0892_19,character42,20
0892_20,character42,20
