id,name,class
0296_01,character01,0
0296_02,character01,0
0296_03,character01,0
0296_04,character01,0
0296_05,character01,0
0296_06,character01,0
0296_07,character01,0
0296_08,character01,0
0296_09,character01,0
0296_10,character01,0
0296_11,character01,0
0296_12,character01,0
0296_13,character01,0
0296_14,character01,0
0296_15,character01,0
0296_16,character01,0
0296_17,character01,0
0296_18,character01,0
0296_19,character01,0
0296_20,character01,0
0299_01,character04,1
0299_02,character04,1
0299_03,character04,1
0299_04,character04,1
0299_05,character04,1
0299_06,character04,1
0299_07,character04,1
0299_08,character04,1
0299_09,character04,1
0299_10,character04,1
0299_11,character04,1
0299_12,character04,1
0299_13,character04,1
0299_14,character04,1
0299_15,character04,1
0299_16,character04,1
0299_17,character04,1
0299_18,character04,1
0299_19,character04,1
0299_20,character04,1
0302_01,character07,2
0302_02,character07,2
0302_03,character07,2
0302_04,character07,2
0302_05,character07,2
0302_06,character07,2
0302_07,character07,2
0302_08,character07,2
0302_09,character07,2
0302_10,character07,2
0302_11,character07,2
0302_12,character07,2
0302_13,character07,2
0302_14,character07,2
0302_15,character07,2
0302_16,character07,2
0302_17,character07,2
0302_18,character07,2
0302_19,character07,2
0302_20,character07,2
0303_01,character08,3
0303_02,character08,3
0303_03,character08,3
0303_04,character08,3
0303_05,character08,3
0303_06,character08,3
0303_07,character08,3
0303_08,character08,3
0303_09,character08,3
0303_10,character08,3
0303_11,character08,3
0303_12,character08,3
0303_13,character08,3
0303_14,character08,3
0303_15,character08,3
0303_16,character08,3
0303_17,character08,3
0303_18,character08,3
0303_19,character08,3
0303_20,character08,3
0305_01,character10,4
0305_02,character10,4
0305_03,character10,4
0305_04,character10,4
0305_05,character10,4
0305_06,character10,4
0305_07,character10,4
0305_08,character10,4
0305_09,character10,4
0305_10,character10,4
0305_11,character10,4
0305_12,character10,4
0305_13,character10,4
0305_14,character10,4
0305_15,character10,4
0305_16,character10,4
0305_17,character10,4
0305_18,character10,4
0305_19,character10,4
0305_20,character10,4
0306_01,character11,5
0306_02,character11,5
0306_03,character11,5
0306_04,character11,5
0306_05,character11,5
0306_06,character11,5
0306_07,character11,5
0306_08,character11,5
0306_09,character11,5
0306_10,character11,5
0306_11,character11,5
0306_12,character11,5
0306_13,character11,5
0306_14,character11,5
0306_15,character11,5
0306_16,character11,5
0306_17,character11,5
0306_18,character11,5
0306_19,character11,5
0306_20,character11,5
0311_01,character16,6
0311_02,character16,6
0311_03,character16,6
0311_04,character16,6
0311_05,character16,6
0311_06,character16,6
0311_07,character16,6
0311_08,character16,6
0311_09,character16,6
0311_10,character16,6
0311_11,character16,6
0311_12,character16,6
0311_13,character16,6
0311_14,character16,6
0311_15,character16,6
0311_16,character16,6
0311_17,character16,6
0311_18,character16,6
0311_19,character16,6
0311_20,character16,6
0312_01,character17,7
0312_02,character17,7
0312_03,character17,7
0312_04,character17,7
0312_05,character17,7
0312_06,character17,7
0312_07,character17,7
0312_08,character17,7
0312_09,character17,7
0312_10,character17,7
0312_11,character17,7
0312_12,character17,7
0312_13,character17,7
0312_14,character17,7
0312_15,character17,7
0312_16,character17,7
0312_17,character17,7
0312_18,character17,7
0312_19,character17,7
0312_20,character17,7
0314_01,character19,8
0314_02,character19,8
0314_03,character19,8
0314_04,character19,8
0314_05,character19,8
0314_06,character19,8
0314_07,character19,8
0314_08,character19,8
0314_09,character19,8
0314_10,character19,8
0314_11,character19,8
0314_12,character19,8
0314_13,character19,8
0314_14,character19,8
0314_15,character19,8
0314_16,character19,8
0314_17,character19,8
0314_18,character19,8
0314_19,character19,8
0314_20,character19,8
0315_01,character20,9
0315_02,character20,9
0315_03,character20,9
0315_04,character20,9
0315_05,character20,9
0315_06,character20,9
0315_07,character20,9
0315_08,character20,9
0315_09,character20,9
0315_10,character20,9
0315_11,character20,9
0315_12,character20,9
0315_13,character20,9
0315_14,character20,9
0315_15,character20,9
0315_16,character20,9
0315_17,character20,9
0315_18,character20,9
0315_19,character20,9
0315_20,character20,9
0318_01,character23,10
0318_02,character23,10
0318_03,character23,10
0318_04,character23,10
0318_05,character23,10
0318_06,character23,10
0318_07,character23,10
0318_08,character23,10
0318_09,character23,10
0318_10,character23,10
0318_11,character23,10
0318_12,character23,10
0318_13,character23,10
0318_14,character23,10
0318_15,character23,10
0318_16,character23,10
0318_17,character23,10
0318_18,character23,10
0318_19,character23,10
0318_20,character23,10
0320_01,character25,11
0320_02,character25,11
0320_03,character25,11
0320_04,character25,11
0320_05,character25,11
0320_06,character25,11
0320_07,character25,11
0320_08,character25,11
0320_09,character25,11
0320_10,character25,11
0320_11,character25,11
0320_12,character25,11
0320_13,character25,11
0320_14,character25,11
0320_15,character25,11
0320_16,character25,11
0320_17,character25,11
0320_18,character25,11
0320_19,character25,11
0320_20,character25,11
0321_01,character26,12
0321_02,character26,12
0321_03,character26,12
0321_04,character26,12
0321_05,character26,12
0321_06,character26,12
0321_07,character26,12
0321_08,character26,12
0321_09,character26,12
0321_10,character26,12
0321_11,character26,12
0321_12,character26,12
0321_13,character26,12
0321_14,character26,12
0321_15,character26,12
0321_16,character26,12
0321_17,character26,12
0321_18,character26,12
0321_19,character26,12
0321_20,character26,12
0323_01,character28,13
0323_02,character28,13
0323_03,character28,13
0323_04,character28,13
0323_05,character28,13
0323_06,character28,13
0323_07,character28,13
0323_08,character28,13
0323_09,character28,13
0323_10,character28,13
0323_11,character28,13
0323_12,character28,13
0323_13,character28,13
0323_14,character28,13
0323_15,character28,13
0323_16,character28,13
0323_17,character28,13
0323_18,character28,13
0323_19,character28,13
0323_20,character28,13
0324_01,character29,14
0324_02,character29,14
0324_03,character29,14
0324_04,character29,14
0324_05,character29,14
0324_06,character29,14
0324_07,character29,14
0324_08,character29,14
0324_09,character29,14
0324_10,character29,14
0324_11,character29,14
0324_12,character29,14
0324_13,character29,14
0324_14,character29,14
0324_15,character29,14
0324_16,character29,14
0324_17,character29,14
0324_18,character29,14
0324_19,character29,14
0324_20,character29,14
