id,name,class
0895_01,character03,0
0895_02,character03,0
0895_03,character03,0
0895_04,character03,0
0895_05,character03,0
0895_06,character03,0
0895_07,character03,0
0895_08,character03,0
0895_09,character03,0
0895_10,character03,0
0895_11,character03,0
0895_12,character03,0
0895_13,character03,0
0895_14,character03,0
0895_15,character03,0
0895_16,character03,0
0895_17,character03,0
0895_18,character03,0
0895_19,character03,0
0895_20,character03,0
0896_01,character04,1
0896_02,character04,1
0896_03,character04,1
0896_04,character04,1
0896_05,character04,1
0896_06,character04,1
0896_07,character04,1
0896_08,character04,1
0896_09,character04,1
0896_10,character04,1
0896_11,character04,1
0896_12,character04,1
0896_13,character04,1
0896_14,character04,1
0896_15,character04,1
0896_16,character04,1
0896_17,character04,1
0896_18,character04,1
0896_19,character04,1
0896_20,character04,1
0897_01,character05,2
0897_02,character05,2
0897_03,character05,2
0897_04,character05,2
0897_05,character05,2
0897_06,character05,2
0897_07,character05,2
0897_08,character05,2
0897_09,character05,2
0897_10,character05,2
0897_11,character05,2
0897_12,character05,2
0897_13,character05,2
0897_14,character05,2
0897_15,character05,2
0897_16,character05,2
0897_17,character05,2
0897_18,character05,2
0897_19,character05,2
0897_20,character05,2
0899_01,character07,3
0899_02,character07,3
0899_03,character07,3
0899_04,character07,3
0899_05,character07,3
0899_06,character07,3
0899_07,character07,3
0899_08,character07,3
0899_09,character07,3
0899_10,character07,3
0899_11,character07,3
0899_12,character07,3
0899_13,character07,3
0899_14,character07,3
0899_15,character07,3
0899_16,character07,3
0899_17,character07,3
0899_18,character07,3
0899_19,character07,3
0899_20,character07,3
0900_01,character08,4
0900_02,character08,4
0900_03,character08,4
0900_04,character08,4
0900_05,character08,4
0900_06,character08,4
0900_07,character08,4
0900_08,character08,4
0900_09,character08,4
0900_10,character08,4
0900_11,character08,4
0900_12,character08,4
0900_13,character08,4
0900_14,character08,4
0900_15,character08,4
0900_16,character08,4
0900_17,character08,4
0900_18,character08,4
0900_19,character08,4
0900_20,character08,4
0901_01,character09,5
0901_02,character09,5
0901_03,character09,5
0901_04,character09,5
0901_05,character09,5
0901_06,character09,5
0901_07,character09,5
0901_08,character09,5
0901_09,character09,5
0901_10,character09,5
0901_11,character09,5
0901_12,character09,5
0901_13,character09,5
0901_14,character09,5
0901_15,character09,5
0901_16,character09,5
0901_17,character09,5
0901_18,character09,5
0901_19,character09,5
0901_20,character09,5
0904_01,character12,6
0904_02,character12,6
0904_03,character12,6
0904_04,character12,6
0904_05,character12,6
0904_06,character12,6
0904_07,character12,6
0904_08,character12,6
0904_09,character12,6
0904_10,character12,6
0904_11,character12,6
0904_12,character12,6
0904_13,character12,6
0904_14,character12,6
0904_15,character12,6
0904_16,character12,6
0904_17,character12,6
0904_18,character12,6
0904_19,character12,6
0904_20,character12,6
0905_01,character13,7
0905_02,character13,7
0905_03,character13,7
0905_04,character13,7
0905_05,character13,7
0905_06,character13,7
0905_07,character13,7
0905_08,character13,7
0905_09,character13,7
0905_10,character13,7
0905_11,character13,7
0905_12,character13,7
0905_13,character13,7
0905_14,character13,7
0905_15,character13,7
0905_16,character13,7
0905_17,character13,7
0905_18,character13,7
0905_19,character13,7
0905_20,character13,7
0908_01,character16,8
0908_02,character16,8
0908_03,character16,8
0908_04,character16,8
0908_05,character16,8
0908_06,character16,8
0908_07,character16,8
0908_08,character16,8
0908_09,character16,8
0908_10,character16,8
0908_11,character16,8
0908_12,character16,8
0908_13,character16,8
0908_14,character16,8
0908_15,character16,8
0908_16,character16,8
0908_17,character16,8
0908_18,character16,8
0908_19,character16,8
0908_20,character16,8
