id,name,class
00541dd7756697b8d55c62c179cb8813,103,0
00d1dcab3dfe81fd31fbe42d4f30bfe2,103,0
01235627a244089aa6ddead622fefbda,103,0
01478695d67b881ad78c9ede0bff7882,103,0
016612bba3f9a0f1c7ce9b171da5af5a,103,0
01ee8631eb2e84cb8d71db30adab06d5,103,0
02053e2b59c3278b1b8337aad21aa8a2,103,0
021dad27ae86883661ebd6ee4198960e,103,0
0327dde6ae67941a65a18b745d5e0372,103,0
03ceb3b942374701f2ed2932a41da1ae,103,0
058e3aaffbb152e60355d7b63cb45f0d,103,0
05b69edd20a8bff45ca7d51c3009540e,103,0
064e764856e15141c95b5cd44b43a2e8,103,0
06fb66005ca0384fdec8c9491befe5c9,103,0
076ea123493fb2376460dc9563a2b0fb,103,0
077f58e52e3418517c5268bac1a3d8e8,103,0
078a0e74576cc010502f07e83151c5c4,103,0
08585042b1e41f464746f8fe369bef0f,103,0
085a1cbf4694d447372e6a5618edaeb9,103,0
08d69ba84744d06b4e837aff90acff14,103,0
0936d1e47e51399ba90042345f2c387d,103,0
09cd72d10ef4de765986a22e17a2d34e,103,0
0a8aa38e1cafbc05a7df786f8a4f1630,103,0
0ad12a82183b27e0d307e864f9de25d7,103,0
0bcfce2bd96e89cdfa6ae1d8d904ed61,103,0
0c670f90ecd2420049baf91ebf981af3,103,0
0d60ddbf55e5c9455fb17ec5c39007a9,103,0
0e31e5549c2acb49ed5a72c1e9f0e884,103,0
0e51ab35e0a6ef4fd0f54d8ffef1755e,103,0
0eab53a630fba87cb684a7e746df22f9,103,0
0f3b0a987c3481db45dfd66aeffcec7d,103,0
0f45a8468beae99597be202f3ab84ad1,103,0
10aef606e0c30528f134ac9ef2b023e1,103,0
10d788e0f0c949740b4eef52b1edf6be,103,0
10f56a1b45c28b047b837e339bb94734,103,0
11f1d587fd003ab5953a6b87a6931e1c,103,0
12837531970570576d07161ec9cabb9c,103,0
1371a4e70580a9007aa9c91167052eaf,103,0
1391ddf9206dd3a9b702fbd001c2711f,103,0
13d1c79a6307740e4cc975834d92a298,103,0
13e00a6606c340ab852db515fb277ec6,103,0
13f400c3dacf1317fe7dd0499cb1ac5f,103,0
14933d45a3b5d4d38c558f0bb6d5ced1,103,0
161ccfa4c5848bfa998215ad21ffbc3f,103,0
17a507f3c3f8c9545d8ea9301aaa2e7c,103,0
18c1d34496c45a06a4c950aaa9a7879b,103,0
193757e5712e1711160b82aacceb2dac,103,0
1987c44c4ca5df0e96fbc23b0e73a765,103,0
19d847b802c356137b777ca1d57f8707,103,0
1a08ce7ffcd728e3b596ecc251526ba7,103,0
1a9c8bc2f1b67394ac31d56c914c655a,103,0
1af45026e32b60c692858171af125df5,103,0
1b26b145198a5396adae2b3d666f33e7,103,0
1b5d7471da0b4d279788d278bb1f20c1,103,0
1bcbfd6cffa61f4afdcc275a2de3d443,103,0
1c82cc6dbf01f96704fa9d7a2c8e66c2,103,0
1d35836fad597ff07bccea60455e43cc,103,0
1ec44fd8a31ab980659585fb06c6eaef,103,0
1f230421dea997d32f0aa43207355446,103,0
20684b1e6ff3270d28aa0558fca4b6f0,103,0
20a5a5663debbdc52cd48bd2736ba571,103,0
20de307f79f4366d71c9571433a3a213,103,0
210b9e02e15d63771869930e91c28048,103,0
2423a77ad4a61bc96d4f02830dd7b312,103,0
251416abdd1ab450cf5d42f8b2f0e48d,103,0
253ae9bb3c5896f1bf5716a1bdbbb173,103,0
25547ca7e0275079565891a4b9ac7003,103,0
259eb0f29951d4bcd47e95ea764f61da,103,0
25f4a144f1d14a556de4ab322fb0f802,103,0
25f901dec39efa76f20e41b056ee8fea,103,0
2692c3cead556a568780fb3572d45715,103,0
26f10b84284c5a34deb91cdf128e45d1,103,0
270cbbbc26e918bb227aa7146b583e09,103,0
2750179d1815844deb0c7a5fa27e0cc4,103,0
27bd88941fde5019fd064da415c86df5,103,0
286e6c4a50bdb7d3535fa6dd45d42944,103,0
28cda19f061b7c53c1b4300678da0a51,103,0
291395296b42dbeff73cdb401c788018,103,0
2963e1081d0598ab154b4526950aaa8d,103,0
2abbe74687899847c5dfa1217e11c05c,103,0
2b5a0216f4db7a5ef459307f20fe2703,103,0
2c20b69b058296677b5cd717ea6cef10,103,0
2c2d77cbbfefb80bc8604ac832ea67f8,103,0
2cf1681c0b28dfdf46e0c36a214f6278,103,0
2d4872990989f591e85c59f41b921ee8,103,0
2d4f1d8e145f7f12c7ecc815d296efc3,103,0
2d6edcf99874ab9235d5d2c2378ad2a6,103,0
2d7df4344f7c68c2b56bd58462a23742,103,0
2d900f10bd5b70174833be7b18516005,103,0
2de6ba8f97a6acb1f6820d605a34b4ba,103,0
2fa875d49c9975992e1db7fef0b6caab,103,0
2ffaedf3976e8466b55e312a5289532e,103,0
3062e27245af64c04b86a11721a9289b,103,0
309a8d10e5a2cc4be4e9f51029126451,103,0
30a2321bc4d103367dad5f1c04ce3152,103,0
30d625ecabb8ec4479c85df07069eb4d,103,0
31c19f62c4d307e9a0ecbd451e5f968f,103,0
324a9c03a42f56e703f53a1df9707284,103,0
3258914b2107cbecae7b6b39906cb6c6,103,0
3260f1fa8d6b17b10aabc23314b6c17d,103,0
339f247120a497551dc2ebb8b02f6535,103,0
33a0fef1e06af772efaff9e15db8cbd5,103,0
33b76187bdd4f71fb2326ab493833307,103,0
33b7eb47a4b4250f95b7b79418b1913c,103,0
3460a950534e8db1b67d669c1039d154,103,0
346c463be710744846c02b3495faa750,103,0
34ee100bbebaa64caf8a209208f19e5b,103,0
3501724ac1863e742ce796128d2c4ac8,103,0
3653bee14a9d6c56602c3ffa394b3387,103,0
366ad8b82bd433a2630073127589c1f2,103,0
36c1adb3dbc3c6ac9454f566082be60e,103,0
37cf2caef3597d82aeaed9ddcb9fe020,103,0
386d0ce4092587647b520afa2d34e6ad,103,0
389c9226a6fbd5a99e2909ad436ed373,103,0
38c2b0ff31358c4cc1d36eed6695c636,103,0
38ee8e54e4da457e3fceb1c94cd90879,103,0
39c3b49b50177278b0799574d80acbab,103,0
